tile_x,tile_y,zoom,inside_polygon
67926,46311,17,0
67926,46312,17,0
67926,46313,17,0
67926,46314,17,0
67926,46315,17,0
67926,46316,17,0
67926,46317,17,0
67926,46318,17,0
67926,46319,17,0
67926,46320,17,0
67926,46321,17,0
67926,46322,17,0
67926,46323,17,0
67926,46324,17,0
67926,46325,17,0
67926,46326,17,0
67926,46327,17,0
67926,46328,17,0
67926,46329,17,0
67926,46330,17,0
67926,46331,17,0
67926,46332,17,0
67926,46333,17,0
67926,46334,17,0
67926,46335,17,0
67926,46336,17,0
67926,46337,17,0
67926,46338,17,0
67926,46339,17,0
67926,46340,17,0
67926,46341,17,0
67926,46342,17,0
67926,46343,17,0
67926,46344,17,0
67926,46345,17,0
67926,46346,17,0
67926,46347,17,0
67926,46348,17,0
67926,46349,17,0
67926,46350,17,0
67926,46351,17,1
67926,46352,17,1
67926,46353,17,1
67926,46354,17,1
67926,46355,17,1
67926,46356,17,1
67926,46357,17,1
67926,46358,17,0
67926,46359,17,0
67926,46360,17,0
67926,46361,17,0
67926,46362,17,0
67926,46363,17,0
67926,46364,17,0
67926,46365,17,0
67926,46366,17,0
67926,46367,17,0
67926,46368,17,0
67926,46369,17,0
67926,46370,17,0
67926,46371,17,0
67926,46372,17,0
67926,46373,17,0
67926,46374,17,0
67926,46375,17,0
67926,46376,17,0
67926,46377,17,0
67926,46378,17,0
67926,46379,17,0
67926,46380,17,0
67926,46381,17,0
67926,46382,17,0
67926,46383,17,0
67926,46384,17,0
67926,46385,17,0
67926,46386,17,0
67926,46387,17,0
67926,46388,17,0
67926,46389,17,0
67926,46390,17,0
67926,46391,17,0
67926,46392,17,0
67926,46393,17,0
67927,46303,17,0
67927,46304,17,0
67927,46305,17,0
67927,46306,17,0
67927,46307,17,0
67927,46308,17,0
67927,46309,17,0
67927,46310,17,0
67927,46311,17,0
67927,46312,17,0
67927,46313,17,0
67927,46314,17,0
67927,46315,17,0
67927,46316,17,0
67927,46317,17,0
67927,46318,17,0
67927,46319,17,0
67927,46320,17,0
67927,46321,17,0
67927,46322,17,0
67927,46323,17,0
67927,46324,17,0
67927,46325,17,0
67927,46326,17,0
67927,46327,17,0
67927,46328,17,0
67927,46329,17,0
67927,46330,17,0
67927,46331,17,0
67927,46332,17,0
67927,46333,17,0
67927,46334,17,0
67927,46335,17,0
67927,46336,17,0
67927,46337,17,0
67927,46338,17,0
67927,46339,17,0
67927,46340,17,0
67927,46341,17,0
67927,46342,17,0
67927,46343,17,0
67927,46344,17,0
67927,46345,17,0
67927,46346,17,0
67927,46347,17,0
67927,46348,17,0
67927,46349,17,1
67927,46350,17,1
67927,46351,17,1
67927,46352,17,0
67927,46353,17,0
67927,46354,17,0
67927,46355,17,0
67927,46356,17,1
67927,46357,17,1
67927,46358,17,1
67927,46359,17,0
67927,46360,17,0
67927,46361,17,0
67927,46362,17,0
67927,46363,17,0
67927,46364,17,0
67927,46365,17,0
67927,46366,17,0
67927,46367,17,0
67927,46368,17,0
67927,46369,17,0
67927,46370,17,0
67927,46371,17,0
67927,46372,17,0
67927,46373,17,0
67927,46374,17,0
67927,46375,17,0
67927,46376,17,0
67927,46377,17,0
67927,46378,17,0
67927,46379,17,0
67927,46380,17,0
67927,46381,17,0
67927,46382,17,0
67927,46383,17,0
67927,46384,17,0
67927,46385,17,0
67927,46386,17,0
67927,46387,17,0
67927,46388,17,0
67927,46389,17,0
67927,46390,17,0
67927,46391,17,0
67927,46392,17,0
67927,46393,17,0
67928,46303,17,0
67928,46304,17,0
67928,46305,17,0
67928,46306,17,0
67928,46307,17,0
67928,46308,17,0
67928,46309,17,0
67928,46310,17,0
67928,46311,17,0
67928,46312,17,0
67928,46313,17,0
