tile_x,tile_y,zoom,inside_polygon
9003,4818,14,0
9003,4819,14,0
9003,4820,14,0
9003,4821,14,0
9003,4822,14,0
9003,4823,14,0
9003,4824,14,0
9003,4825,14,0
9004,4785,14,0
9004,4786,14,0
9004,4787,14,0
9004,4788,14,0
9004,4789,14,0
9004,4790,14,0
9004,4791,14,1
9004,4792,14,1
9004,4793,14,0
9004,4794,14,0
9004,4795,14,0
9004,4796,14,0
9004,4797,14,0
9004,4798,14,0
9004,4799,14,0
9004,4800,14,0
9004,4801,14,0
9004,4802,14,0
9004,4803,14,0
9004,4804,14,0
9004,4805,14,0
9004,4806,14,0
9004,4807,14,0
9004,4808,14,1
9004,4809,14,1
9004,4810,14,1
9004,4811,14,1
9004,4812,14,1
9004,4813,14,0
9004,4814,14,0
9004,4815,14,0
9004,4816,14,0
9004,4817,14,0
9004,4818,14,0
9004,4819,14,0
9004,4820,14,0
9004,4821,14,0
9004,4822,14,0
9004,4823,14,0
9004,4824,14,0
9004,4825,14,0
9005,4785,14,0
9005,4786,14,0
9005,4787,14,0
9005,4788,14,0
9005,4789,14,0
9005,4790,14,0
9005,4791,14,1
9005,4792,14,0
9005,4793,14,0
9005,4794,14,0
9005,4795,14,0
9005,4796,14,0
9005,4797,14,0
9005,4798,14,0
9005,4799,14,0
9005,4800,14,0
9005,4801,14,0
9005,4802,14,0
9005,4803,14,0
9005,4804,14,0
9005,4805,14,0
9005,4806,14,0
9005,4807,14,0
9005,4808,14,0
9005,4809,14,1
9005,4810,14,1
9005,4811,14,1
9005,4812,14,1
9005,4813,14,0
9005,4814,14,0
9005,4815,14,0
9005,4816,14,0
9005,4817,14,0
9005,4818,14,0
9005,4819,14,0
9005,4820,14,0
9005,4821,14,0
9005,4822,14,0
9005,4823,14,0
9005,4824,14,0
9005,4825,14,0
9006,4785,14,0
9006,4786,14,0
9006,4787,14,0
9006,4788,14,0
9006,4789,14,0
9006,4790,14,0
9006,4791,14,1
9006,4792,14,0
9006,4793,14,0
9006,4794,14,1
9006,4795,14,0
9006,4796,14,0
9006,4797,14,0
9006,4798,14,0
9006,4799,14,0
9006,4800,14,0
9006,4801,14,0
9006,4802,14,0
9006,4803,14,0
9006,4804,14,0
9006,4805,14,0
9006,4806,14,0
9006,4807,14,0
9006,4808,14,0
9006,4809,14,1
9006,4810,14,1
9006,4811,14,1
9006,4812,14,1
9006,4813,14,0
9006,4814,14,0
9006,4815,14,0
9006,4816,14,1
9006,4817,14,1
9006,4818,14,0
9006,4819,14,0
9006,4820,14,0
9006,4821,14,0
9006,4822,14,0
9006,4823,14,0
9006,4824,14,0
9006,4825,14,0
9007,4785,14,0
9007,4786,14,0
9007,4787,14,0
9007,4788,14,0
9007,4789,14,1
9007,4790,14,0
9007,4791,14,1
9007,4792,14,1
9007,4793,14,1
9007,4794,14,1
9007,4795,14,1
9007,4796,14,0
9007,4797,14,0
9007,4798,14,0
9007,4799,14,0
9007,4800,14,1
9007,4801,14,1
9007,4802,14,1
9007,4803,14,1
9007,4804,14,1
9007,4805,14,1
9007,4806,14,1
9007,4807,14,1
9007,4808,14,0
9007,4809,14,0
9007,4810,14,1
9007,4811,14,0
9007,4812,14,1
9007,4813,14,1
9007,4814,14,0
9007,4815,14,0
9007,4816,14,0
9007,4817,14,1
9007,4818,14,1
9007,4819,14,0
9007,4820,14,0
9007,4821,14,0
9007,4822,14,0
9007,4823,14,0
9007,4824,14,0
9007,4825,14,0
9008,4785,14,0
9008,4786,14,0
9008,4787,14,0
9008,4788,14,0
9008,4789,14,1
9008,4790,14,1
9008,4791,14,1
9008,4792,14,1
9008,4793,14,0
9008,4794,14,1
9008,4795,14,1
9008,4796,14,0
9008,4797,14,1
9008,4798,14,1
9008,4799,14,1
9008,4800,14,1
9008,4801,14,1
9008,4802,14,0
9008,4803,14,0
9008,4804,14,0
9008,4805,14,0
9008,4806,14,0
9008,4807,14,1
9008,4808,14,1
9008,4809,14,1
9008,4810,14,1
9008,4811,14,1
9008,4812,14,0
9008,4813,14,1
9008,4814,14,0
