tile_x,tile_y,zoom,inside_polygon
67717,46440,17,0
67717,46441,17,0
67717,46442,17,0
67717,46443,17,0
67717,46444,17,0
67717,46445,17,0
67717,46446,17,0
67717,46447,17,0
67717,46448,17,0
67717,46449,17,0
67717,46450,17,0
67717,46451,17,0
67717,46452,17,0
67717,46453,17,0
67717,46454,17,0
67717,46455,17,0
67717,46456,17,0
67717,46457,17,0
67717,46458,17,0
67717,46459,17,0
67717,46460,17,0
67717,46461,17,0
67717,46462,17,0
67717,46463,17,0
67717,46464,17,0
67717,46465,17,0
67717,46466,17,0
67717,46467,17,0
67717,46468,17,0
67717,46469,17,0
67717,46470,17,0
67717,46471,17,0
67717,46472,17,0
67717,46473,17,0
67717,46474,17,0
67717,46475,17,0
67717,46476,17,0
67717,46477,17,0
67717,46478,17,0
67717,46479,17,0
67717,46480,17,0
67717,46481,17,0
67717,46482,17,0
67717,46483,17,0
67717,46484,17,0
67717,46485,17,0
67717,46486,17,0
67717,46487,17,0
67717,46488,17,0
67717,46489,17,0
67717,46490,17,0
67717,46491,17,0
67717,46492,17,0
67717,46493,17,0
67717,46494,17,0
67717,46495,17,0
67717,46496,17,0
67717,46497,17,0
67717,46498,17,0
67717,46499,17,0
67717,46500,17,0
67717,46501,17,0
67717,46502,17,0
67717,46503,17,0
67717,46504,17,0
67717,46505,17,0
67717,46506,17,0
67717,46507,17,0
67717,46508,17,0
67717,46509,17,0
67717,46510,17,0
67717,46511,17,0
67717,46512,17,0
67717,46513,17,0
67717,46514,17,0
67717,46515,17,0
67717,46516,17,0
67717,46517,17,0
67717,46518,17,0
67717,46519,17,0
67717,46520,17,0
67717,46521,17,0
67717,46522,17,0
67717,46523,17,0
67717,46524,17,0
67717,46525,17,0
67717,46526,17,0
67717,46527,17,0
67717,46528,17,0
67717,46529,17,0
67717,46530,17,0
67717,46531,17,0
67717,46532,17,0
67717,46533,17,0
67717,46534,17,0
67717,46535,17,0
67717,46536,17,0
67717,46537,17,0
67717,46538,17,0
67717,46539,17,0
67717,46540,17,0
67717,46541,17,0
67717,46542,17,0
67717,46543,17,0
67717,46544,17,0
67717,46545,17,0
67717,46546,17,0
67717,46547,17,0
67717,46548,17,0
67717,46549,17,0
67717,46550,17,0
67717,46551,17,0
67717,46552,17,0
67717,46553,17,0
67717,46554,17,0
67717,46555,17,0
67717,46556,17,0
67717,46557,17,0
67717,46558,17,0
67717,46559,17,0
67717,46560,17,0
67717,46561,17,0
67717,46562,17,0
67717,46563,17,0
67717,46564,17,0
67717,46565,17,0
67717,46566,17,0
67717,46567,17,0
67717,46568,17,0
67717,46569,17,0
67717,46570,17,0
67717,46571,17,0
67717,46572,17,0
67717,46573,17,0
67717,46574,17,0
67717,46575,17,0
67717,46576,17,0
67717,46577,17,0
67718,46314,17,0
67718,46315,17,0
67718,46316,17,0
67718,46317,17,0
67718,46318,17,0
67718,46319,17,0
67718,46320,17,0
67718,46321,17,0
67718,46322,17,0
67718,46323,17,0
67718,46324,17,0
67718,46325,17,0
67718,46326,17,0
67718,46327,17,0
67718,46328,17,0
67718,46329,17,0
67718,46330,17,0
67718,46331,17,0
67718,46332,17,0
67718,46333,17,0
67718,46334,17,0
67718,46335,17,0
67718,46336,17,0
67718,46337,17,0
67718,46338,17,0
67718,46339,17,0
67718,46340,17,0
67718,46341,17,0
67718,46342,17,0
67718,46343,17,0
67718,46344,17,0
67718,46345,17,0
67718,46346,17,0
67718,46347,17,0
67718,46348,17,0
67718,46349,17,0
67718,46350,17,0
67718,46351,17,0
67718,46352,17,0
67718,46353,17,0
67718,46354,17,0
67718,46355,17,0
67718,46356,17,0
67718,46357,17,0
67718,46358,17,0
67718,46359,17,0
67718,46360,17,0
67718,46361,17,0
67718,46362,17,0
67718,46363,17,0
67718,46364,17,0
67718,46365,17,0
67718,46366,17,0
67718,46367,17,0
67718,46368,17,0
67718,46369,17,0
67718,46370,17,0
67718,46371,17,0
67718,46372,17,0
67718,46373,17,0
67718,46374,17,0
67718,46375,17,0
67718,46376,17,0
67718,46377,17,0
67718,46378,17,0
67718,46379,17,0
67718,46380,17,0
67718,46381,17,0
67718,46382,17,0
67718,46383,17,0
67718,46384,17,0
67718,46385,17,0
67718,46386,17,0
67718,46387,17,0
67718,46388,17,0
67718,46389,17,0
67718,46390,17,0
67718,46391,17,0
67718,46392,17,0
67718,46393,17,0
67718,46394,17,0
67718,46395,17,0
67718,46396,17,0
67718,46397,17,0
67718,46398,17,0
67718,46399,17,0
67718,46400,17,0
67718,46401,17,0
67718,46402,17,0
67718,46403,17,0
67718,46404,17,0
67718,46405,17,0
