tile_x,tile_y,zoom,yard_name
67769,46411,17,Yard_8
67770,46411,17,Yard_8
67771,46411,17,Yard_8
67770,46412,17,Yard_8
67771,46410,17,Yard_8
67772,46411,17,Yard_8
67771,46412,17,Yard_8
67770,46413,17,Yard_8
67772,46410,17,Yard_8
67773,46410,17,Yard_8
