tile_x,tile_y,zoom,yard_name
67827,46389,17,Yard_6
67827,46388,17,Yard_6
67828,46389,17,Yard_6
67826,46388,17,Yard_6
67826,46387,17,Yard_6
67825,46388,17,Yard_6
67826,46386,17,Yard_6
67825,46387,17,Yard_6
67824,46387,17,Yard_6
67824,46386,17,Yard_6
67823,46387,17,Yard_6
67823,46386,17,Yard_6
